sex,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,decile_score.1,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,c_charge_degree_O
1,-0.17827738209277064,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.1958171389756598,1,-0.47655241850494195,True,False,False,False,False,True,False,False,False,False,True,False
1,0.23761356224325603,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,1.0492031469218492,1,-1.1716059831200767,True,False,False,False,False,True,False,False,False,True,False,False
1,-0.26145557095997596,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,1.6086082753404622,True,False,False,True,False,False,False,False,False,False,True,False
0,-1.010059270764824,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.1290256361973746,False,False,True,True,False,False,False,False,False,False,True,False
1,2.6497810393922108,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,1,-0.8240792008125093,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.8437028930304132,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.8240792008125093,True,False,False,False,False,True,False,False,False,False,True,False
1,-1.010059270764824,2.1073442565820004,2.05444127279561,4.039210733438557,0.1958171389756598,1,1.9561350576480296,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.8437028930304132,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,1.2610814930328949,True,False,False,True,False,False,False,False,False,False,True,False
0,-0.7605247041632079,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,1.2610814930328949,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.3446337598271813,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,1.2625496489083965,0,1.2610814930328949,True,False,False,True,False,False,False,False,False,True,False,False
1,-1.0932374596320293,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,-0.1290256361973746,False,False,True,True,False,False,False,False,False,False,True,False
0,-1.25959383736644,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,1.2610814930328949,False,False,True,False,False,True,False,False,False,True,False,False
1,-0.9268810818976186,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.47655241850494195,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.7605247041632079,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,0.40916364096220714,1,1.9561350576480296,True,False,False,True,False,False,False,False,False,False,True,False
1,1.485286395251336,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,1,1.6086082753404622,False,True,False,False,False,False,True,False,False,False,True,False
1,0.15443537337605068,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,0.9135547107253276,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,0.21850114611019278,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.0950991932255653,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.8240792008125093,True,False,False,False,False,False,False,False,True,True,False,False
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,1.2625496489083965,0,0.9135547107253276,True,False,False,True,False,False,False,False,False,True,False,False
0,-0.7605247041632079,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,1.9561350576480296,True,False,False,False,False,False,False,True,False,True,False,False
1,1.1525736397825146,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,1,-1.1716059831200767,False,True,False,False,False,True,False,False,False,True,False,False
1,-0.3446337598271813,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-0.8240792008125093,True,False,False,True,False,False,False,False,False,True,False,False
1,1.984355528454568,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,False,False,True,False,False,False,False,True,False
1,1.3189300175169254,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,True,False,False,False,False,False,True,False,False
1,0.3207917511104614,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,0,-1.1716059831200767,True,False,False,True,False,False,False,False,False,False,True,False
1,-1.010059270764824,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,-0.44422236698398226,1,0.21850114611019278,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,-1.1716059831200767,True,False,False,True,False,False,False,False,False,True,False,False
1,-1.0932374596320293,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,1.6086082753404622,False,False,True,True,False,False,False,False,False,True,False,False
0,-1.0932374596320293,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,1.6086082753404622,False,False,True,False,False,True,False,False,False,False,True,False
1,-1.1764156484992345,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,1.6086082753404622,False,False,True,False,False,True,False,False,False,True,False,False
1,-0.0950991932255653,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,1.475896150894944,1,0.5660279284177602,True,False,False,False,False,True,False,False,False,True,False,False
1,0.07125718450884536,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,True,False,False,True,False,False,False,False,False,True,False,False
0,-1.1764156484992345,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-0.1290256361973746,False,False,True,False,False,False,False,False,True,True,False,False
1,-0.4278119486943866,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,1.475896150894944,0,0.5660279284177602,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.3446337598271813,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,1,0.9135547107253276,True,False,False,False,False,True,False,False,False,False,True,False
0,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.47655241850494195,True,False,False,False,False,False,True,False,False,False,True,False
1,0.986217262048104,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.40916364096220714,0,-1.1716059831200767,False,True,False,False,False,False,False,False,True,False,True,False
1,1.6516427729857466,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-0.47655241850494195,False,True,False,False,False,False,True,False,False,False,True,False
0,-1.3427720262336453,-0.13828670731128145,2.05444127279561,-0.19823020463917249,-0.44422236698398226,1,1.9561350576480296,False,False,True,True,False,False,False,False,False,True,False,False
1,-1.25959383736644,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,0.9135547107253276,False,False,True,True,False,False,False,False,False,True,False,False
1,2.982493794861032,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-1.1716059831200767,False,True,False,False,False,False,True,False,False,False,True,False
1,3.315206550329853,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-1.1716059831200767,False,True,False,False,False,True,False,False,False,True,False,False
1,-0.8437028930304132,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.8358566449353019,0,1.9561350576480296,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.7605247041632079,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.8240792008125093,True,False,False,False,False,True,False,False,False,True,False,False
1,-0.9268810818976186,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.1290256361973746,False,False,True,True,False,False,False,False,False,False,True,False
1,0.6535045065792827,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-1.1716059831200767,True,False,False,False,False,False,False,False,True,True,False,False
1,-0.6773465152960026,2.1073442565820004,4.277958353183899,-0.19823020463917249,1.6892426528814912,1,1.6086082753404622,True,False,False,True,False,False,False,False,False,True,False,False
0,-1.25959383736644,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,1.6086082753404622,False,False,True,False,False,True,False,False,False,True,False,False
1,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.1958171389756598,1,-0.1290256361973746,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.17827738209277064,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.8240792008125093,True,False,False,False,False,False,False,False,True,True,False,False
1,1.5684645841185414,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,-0.47655241850494195,False,True,False,False,False,True,False,False,False,True,False,False
1,1.8179991507201572,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,False,False,True,False,False,False,False,True,False
1,1.5684645841185414,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,1.6892426528814912,0,1.6086082753404622,False,True,False,False,False,True,False,False,False,True,False,False
1,-0.4278119486943866,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-0.8240792008125093,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,True,False,False,False,False,False,False,False,True,False,True,False
0,-1.010059270764824,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.47655241850494195,False,False,True,True,False,False,False,False,False,False,True,False
1,0.3207917511104614,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,0.5660279284177602,True,False,False,True,False,False,False,False,False,False,True,False
1,0.40396993997766667,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,1.2625496489083965,1,-0.47655241850494195,True,False,False,False,False,True,False,False,False,True,False,False
1,-1.1764156484992345,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.1290256361973746,False,False,True,False,False,True,False,False,False,True,False,False
0,-0.3446337598271813,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.1958171389756598,1,1.2610814930328949,True,False,False,True,False,False,False,False,False,True,False,False
1,-1.0932374596320293,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,1.9561350576480296,False,False,True,True,False,False,False,False,False,False,False,True
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.47655241850494195,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,-0.8240792008125093,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.17827738209277064,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-0.47655241850494195,True,False,False,False,False,False,True,False,False,False,True,False
1,-1.0932374596320293,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.1290256361973746,False,False,True,True,False,False,False,False,False,False,True,False
1,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,0,-0.47655241850494195,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.011921004358359967,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,1.2610814930328949,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,2.115935656854586,1,0.9135547107253276,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,0,-1.1716059831200767,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.4278119486943866,-0.13828670731128145,2.05444127279561,-0.19823020463917249,2.329282158841133,0,0.9135547107253276,True,False,False,True,False,False,False,False,False,True,False,False
1,-1.25959383736644,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,-0.44422236698398226,1,-0.1290256361973746,False,False,True,True,False,False,False,False,False,False,True,False
0,0.736682695446488,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.8240792008125093,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,0,1.9561350576480296,True,False,False,True,False,False,False,False,False,True,False,False
0,2.317068283923389,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,False,False,True,False,False,False,False,True,False
1,1.485286395251336,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.6225101429487545,1,1.9561350576480296,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.6225101429487545,0,0.21850114611019278,True,False,False,True,False,False,False,False,False,True,False,False
0,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,1,-0.1290256361973746,True,False,False,True,False,False,False,False,False,True,False,False
1,0.15443537337605068,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,0.5660279284177602,True,False,False,False,False,True,False,False,False,False,False,True
1,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,4.039210733438557,3.609361170760417,1,1.9561350576480296,True,False,False,True,False,False,False,False,False,True,False,False
0,1.984355528454568,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-0.47655241850494195,False,True,False,False,False,True,False,False,False,True,False,False
1,-0.0950991932255653,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,1,-0.8240792008125093,True,False,False,False,False,False,False,False,True,False,True,False
1,0.07125718450884536,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,1.2610814930328949,True,False,False,False,False,True,False,False,False,True,False,False
1,-0.3446337598271813,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,0.40916364096220714,0,1.9561350576480296,True,False,False,True,False,False,False,False,False,True,False,False
1,0.986217262048104,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,2.5426286608276807,1,1.2610814930328949,False,True,False,True,False,False,False,False,False,True,False,False
1,-1.1764156484992345,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,1.2610814930328949,False,False,True,True,False,False,False,False,False,True,False,False
1,-1.010059270764824,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.47655241850494195,False,False,True,False,False,True,False,False,False,True,False,False
0,-1.3427720262336453,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,0.21850114611019278,False,False,True,False,False,True,False,False,False,True,False,False
1,1.6516427729857466,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,0.21850114611019278,False,True,False,True,False,False,False,False,False,True,False,False
1,0.40396993997766667,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.47655241850494195,True,False,False,True,False,False,False,False,False,True,False,False
0,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,1.2610814930328949,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.4278119486943866,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,0.21850114611019278,True,False,False,True,False,False,False,False,False,False,True,False
1,0.487148128844872,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,0.21850114611019278,True,False,False,True,False,False,False,False,False,False,True,False
1,1.734820961852952,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,False,False,True,False,False,False,False,True,False
1,-1.010059270764824,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,0,-0.47655241850494195,False,False,True,True,False,False,False,False,False,True,False,False
1,2.150711906188979,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,2.329282158841133,0,-0.8240792008125093,False,True,False,True,False,False,False,False,False,False,True,False
1,-1.0932374596320293,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,0.9135547107253276,False,False,True,False,False,False,True,False,False,True,False,False
0,0.3207917511104614,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,1.9561350576480296,True,False,False,False,False,True,False,False,False,True,False,False
1,-1.25959383736644,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,0.5660279284177602,False,False,True,True,False,False,False,False,False,True,False,False
1,1.1525736397825146,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,0,-1.1716059831200767,False,True,False,False,False,True,False,False,False,True,False,False
1,-0.3446337598271813,4.352975220475282,-0.1690758075926793,-0.19823020463917249,0.6225101429487545,1,0.5660279284177602,True,False,False,True,False,False,False,False,False,True,False,False
1,0.986217262048104,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,1.475896150894944,1,-0.1290256361973746,False,True,False,False,False,True,False,False,False,False,True,False
1,1.23575182864972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.8358566449353019,0,0.21850114611019278,False,True,False,True,False,False,False,False,False,True,False,False
1,1.3189300175169254,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.1958171389756598,1,-0.47655241850494195,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.47655241850494195,True,False,False,True,False,False,False,False,False,False,True,False
0,-0.3446337598271813,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,-0.8240792008125093,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.26145557095997596,2.1073442565820004,-0.1690758075926793,4.039210733438557,0.1958171389756598,1,1.9561350576480296,True,False,False,True,False,False,False,False,False,True,False,False
0,-0.7605247041632079,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.8358566449353019,0,0.5660279284177602,True,False,False,False,False,True,False,False,False,True,False,False
1,0.736682695446488,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,-1.1716059831200767,True,False,False,True,False,False,False,False,False,True,False,False
1,1.734820961852952,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,False,False,False,False,False,True,False,True,False
1,2.233890095056184,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,True,False,False,False,False,False,False,True,False
1,0.5703263177120773,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.47655241850494195,True,False,False,True,False,False,False,False,False,True,False,False
1,0.6535045065792827,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,-1.1716059831200767,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,0.9135547107253276,True,False,False,True,False,False,False,False,False,False,False,True
1,-0.6773465152960026,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,0.21850114611019278,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,-0.47655241850494195,True,False,False,True,False,False,False,False,False,False,False,True
1,-0.3446337598271813,4.352975220475282,2.05444127279561,-0.19823020463917249,1.0492031469218492,0,1.6086082753404622,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.9268810818976186,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,0,-0.1290256361973746,False,False,True,True,False,False,False,False,False,False,True,False
1,-0.0950991932255653,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.40916364096220714,1,-1.1716059831200767,True,False,False,False,False,False,True,False,False,True,False,False
1,0.487148128844872,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,2.115935656854586,0,1.9561350576480296,True,False,False,True,False,False,False,False,False,True,False,False
1,-1.010059270764824,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,0.21850114611019278,False,False,True,False,False,True,False,False,False,False,True,False
1,-0.8437028930304132,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.1290256361973746,True,False,False,True,False,False,False,False,False,True,False,False
1,1.485286395251336,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,False,False,False,False,False,True,False,True,False
1,2.6497810393922108,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,False,True,False,False,False,True,False,False,False,False,True,False
1,-0.0950991932255653,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,2.329282158841133,1,0.9135547107253276,True,False,False,True,False,False,False,False,False,False,True,False
1,0.23761356224325603,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,True,False,False,False,False,False,True,False,False,False,True,False
1,0.40396993997766667,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-1.1716059831200767,True,False,False,False,False,False,False,False,True,True,False,False
1,-1.25959383736644,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,0.5660279284177602,False,False,True,True,False,False,False,False,False,True,False,False
0,0.8198608843136933,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-1.1716059831200767,False,True,False,False,False,False,False,False,True,True,False,False
1,-0.510990137561592,2.1073442565820004,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,1.2610814930328949,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.26145557095997596,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.8240792008125093,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.0950991932255653,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,-0.6575688689705296,0,-0.8240792008125093,True,False,False,False,False,True,False,False,False,True,False,False
1,-1.010059270764824,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,0,1.9561350576480296,False,False,True,True,False,False,False,False,False,False,True,False
0,-0.9268810818976186,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.40916364096220714,1,0.5660279284177602,False,False,True,False,False,True,False,False,False,True,False,False
1,-0.510990137561592,4.352975220475282,-0.1690758075926793,1.9204902643996922,0.8358566449353019,1,1.6086082753404622,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.26145557095997596,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,1,-0.47655241850494195,True,False,False,False,False,True,False,False,False,False,True,False
0,0.3207917511104614,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,True,False,False,False,False,False,False,False,True,True,False,False
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.8240792008125093,True,False,False,True,False,False,False,False,False,True,False,False
1,0.9030390731808986,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.1958171389756598,1,-1.1716059831200767,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.3446337598271813,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,1.2625496489083965,0,1.2610814930328949,True,False,False,True,False,False,False,False,False,False,True,False
0,-0.9268810818976186,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-0.8240792008125093,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.9268810818976186,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.8240792008125093,False,False,True,True,False,False,False,False,False,False,True,False
1,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,0,-1.1716059831200767,True,False,False,True,False,False,False,False,False,True,False,False
1,-0.0950991932255653,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,-0.01752936301088756,1,-1.1716059831200767,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.8437028930304132,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,-0.1290256361973746,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,0.5660279284177602,True,False,False,False,False,True,False,False,False,True,False,False
1,0.23761356224325603,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,1,-0.8240792008125093,True,False,False,True,False,False,False,False,False,False,True,False
0,-0.9268810818976186,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,0.5660279284177602,False,False,True,True,False,False,False,False,False,False,True,False
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.40916364096220714,1,0.5660279284177602,True,False,False,False,False,False,False,False,True,True,False,False
1,-0.5941683264287972,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,1.2610814930328949,True,False,False,False,False,False,True,False,False,True,False,False
1,0.07125718450884536,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-0.8240792008125093,True,False,False,False,False,True,False,False,False,True,False,False
1,1.0693954509153094,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,-1.1716059831200767,False,True,False,False,False,False,True,False,False,False,True,False
1,-0.8437028930304132,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.23087586499743493,0,0.5660279284177602,True,False,False,True,False,False,False,False,False,False,True,False
1,-0.510990137561592,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,-1.1716059831200767,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.7605247041632079,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,1,1.6086082753404622,True,False,False,False,False,True,False,False,False,True,False,False
1,1.0693954509153094,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,0,-0.47655241850494195,False,True,False,True,False,False,False,False,False,False,False,True
1,-1.010059270764824,2.1073442565820004,-0.1690758075926793,-0.19823020463917249,-0.01752936301088756,0,1.6086082753404622,False,False,True,True,False,False,False,False,False,True,False,False
1,-1.25959383736644,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.44422236698398226,0,1.9561350576480296,False,False,True,False,False,False,False,False,True,True,False,False
0,-0.4278119486943866,-0.13828670731128145,-0.1690758075926793,1.9204902643996922,-0.44422236698398226,1,-0.47655241850494195,True,False,False,False,False,True,False,False,False,False,True,False
0,1.3189300175169254,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,-0.6575688689705296,1,0.9135547107253276,False,True,False,True,False,False,False,False,False,False,True,False
1,-0.26145557095997596,-0.13828670731128145,-0.1690758075926793,-0.19823020463917249,0.1958171389756598,0,0.5660279284177602,True,False,False,True,False,False,False,False,False,True,False,False
